Species_code,X,Y,Clusters_id,Land_use,Soil_type,UTM18N_Easting,UTM18N_Northing,Longitude,Latitude,Elevation(m),DBH
TSUCAN,163.962,229.766,1,Managed Forest,331C,721556.0117,4845950.772,-72.24889762098567,43.73348412544258,171.52,2
ACESAC,164.817,225.063,1,Managed Forest,331C,721551.4179,4845949.497,-72.24895512351172,43.73347403110641,171.44,5.9
TSUCAN,168.683,227.829,1,Managed Forest,331C,721554.6202,4845945.744,-72.24891695147606,43.73343932166873,172.46,10.1
FRANIG,168.646,224.707,1,Managed Forest,331C,721551.5014,4845945.52,-72.2489557264246,43.73343823887017,172.1,30.7
TSUCAN,168.646,223.442,1,Managed Forest,331C,721550.2394,4845945.414,-72.24897142275702,43.73343766257897,172.04,21.4
ACESAC,170.468,225.774,1,Managed Forest,331C,721552.7746,4845943.731,-72.24894067194253,43.73342176906366,172.5,18.3
ACESAC,171.546,228.264,1,Managed Forest,331C,721555.3821,4845942.829,-72.2489087026183,43.733412877891325,172.69,57.3
TSUCAN,173.293,227.434,1,Managed Forest,331C,721554.7543,4845940.958,-72.248917260137,43.733396238546064,172.83,19.8
TSUCAN,179.724,228.501,1,Managed Forest,331C,721556.5555,4845934.419,-72.24889761395602,43.73333689169898,173.32,31.7
TSUCAN,178.163,220.24,1,Managed Forest,331C,721548.1353,4845935.335,-72.2490016726173,43.733347645327775,172.46,18.3
CARCAR,173.256,223.561,1,Managed Forest,331C,721550.8863,4845940.672,-72.24896535296676,43.73339482197165,172.74,2.3
FRANIG,171.806,232.375,1,Managed Forest,331C,721559.5131,4845942.905,-72.24885743429648,43.73341232722473,172.89,33.5
FRANIG,172.066,233.126,1,Managed Forest,331C,721560.2921,4845942.7,-72.24884785678468,43.73341025081394,172.91,23.6
TSUCAN,172.587,235.023,1,Managed Forest,331C,721562.2443,4845942.322,-72.24882379929583,43.733406268009716,172.84,16.9
TSUCAN,172.996,237.592,1,Managed Forest,331C,721564.854,4845942.116,-72.24879151593566,43.733403635647875,172.72,16.2
TSUCAN,172.958,237.908,1,Managed Forest,331C,721565.1649,4845942.182,-72.24878763263331,43.73340413633368,172.7,19.7
TSUCAN,176.156,237.75,1,Managed Forest,331C,721565.3737,4845938.872,-72.24878640671456,43.733374305352136,173.14,16.5
TSUCAN,177.568,235.3,1,Managed Forest,331C,721563.0913,4845937.211,-72.24881539980419,43.733360048999806,173.42,15.3
TSUCAN,178.2,232.454,1,Managed Forest,331C,721560.3244,4845936.321,-72.24885008448054,43.73335287140572,173.45,16
TSUCAN,178.126,231.584,1,Managed Forest,331C,721559.448,4845936.324,-72.24886095326829,43.73335316022142,173.39,18.4
TSUCAN,177.196,232.296,1,Managed Forest,331C,721560.0518,4845937.343,-72.24885304445947,43.733362144240964,173.27,20.2
CARCOR,168.944,232.256,1,Managed Forest,331C,721559.0665,4845945.846,-72.2488617617348,43.7334389106376,172.38,25.9
ACESAC,167.234,236.327,1,Managed Forest,331C,721562.9319,4845947.95,-72.24881295204253,43.73345667818967,172.01,30.2
TSUCAN,166.044,234.904,1,Managed Forest,331C,721561.376,4845949.057,-72.24883179384759,43.73346709888275,171.76,15
ACESAC,169.39,230.359,1,Managed Forest,331C,721557.2251,4845945.227,-72.24888485576615,43.73343389377736,172.34,11.6
FRANIG,167.791,231.584,1,Managed Forest,331C,721558.264,4845946.978,-72.24887124877765,43.73344933107502,172.24,52.5
TSUCAN,167.457,231.821,1,Managed Forest,331C,721558.4622,4845947.342,-72.24886864051447,43.73345254550723,172.1,12
TSUCAN,165.263,231.821,1,Managed Forest,331C,721558.2109,4845949.604,-72.24887082540546,43.733472963961596,171.8,9.3
ACESAC,162.884,232.928,1,Managed Forest,331C,721559.0427,4845952.149,-72.24885945993067,43.73349560399738,171.24,24.1
ACESAC,160.616,236.723,1,Managed Forest,331C,721562.5688,4845954.805,-72.24881463111093,43.73351843734985,171.02,25.5
TSUCAN,162.289,238.422,1,Managed Forest,331C,721564.4554,4845953.223,-72.24879188331509,43.73350364592185,171.22,22.7
TSUCAN,165.561,238.106,1,Managed Forest,331C,721564.515,4845949.823,-72.24879254501501,43.73347305009905,171.75,20
ACESAC,163.33,235.3,1,Managed Forest,331C,721561.4601,4845951.888,-72.24882958429227,43.73349253445264,171.4,27.8
ACESAC,163.33,235.3,1,Managed Forest,331C,721561.4601,4845951.888,-72.24882958429227,43.73349253445264,171.4,30.5
TSUCAN,171.346,252.113,1,Managed Forest,331C,721579.1514,4845945.034,-72.24861298220219,43.733425607014986,171.5,25.9
ACESAC,176.301,252.497,1,Managed Forest,331C,721580.1021,4845939.959,-72.24860328184195,43.733379680776615,172.72,4.8
ACESAC,175.955,248.648,1,Managed Forest,331C,721576.2226,4845939.993,-72.24865138543642,43.73338114570098,172.5,4.7
TSUCAN,177.34,242.987,1,Managed Forest,331C,721570.7338,4845938.091,-72.24872024697284,43.733365679947326,172.88,36.2
TSUCAN,177.955,240.346,1,Managed Forest,331C,721568.1696,4845937.235,-72.24875240355692,43.73335874760137,172.98,19.3
TSUCAN,172.878,240.195,1,Managed Forest,331C,721567.4373,4845942.456,-72.24875933504556,43.73340592163417,172.56,13.7
ACESAC,171.224,242.572,1,Managed Forest,331C,721569.6191,4845944.36,-72.24873148954092,43.733422393456785,172.11,23.8
TSUCAN,170.147,243.478,1,Managed Forest,331C,721570.3996,4845945.546,-72.24872132027218,43.73343282659275,171.92,9.2
TSUCAN,171.224,243.969,1,Managed Forest,331C,721571.0128,4845944.477,-72.24871415519732,43.7334230292949,171.98,16
ACESAC,169.686,245.403,1,Managed Forest,331C,721572.2672,4845946.183,-72.2486978938523,43.73343799747514,171.54,23.1
ACESAC,167.686,243.403,1,Managed Forest,331C,721570.0428,4845948.077,-72.24872470279495,43.73345569583017,171.44,80.1
TSUCAN,160.5,250,1,Managed Forest,331C,721575.8008,4845956.037,-72.2486500060076,43.733525563974155,170.49,8
TSUCAN,166.609,242.006,1,Managed Forest,331C,721568.5258,4845949.07,-72.24874310907747,43.73346507965222,171.51,19.5
TSUCAN,165.686,248.874,1,Managed Forest,331C,721575.2717,4845950.597,-72.24865881006038,43.7334767972411,170.94,21.4
ACERUB,166.724,247.818,1,Managed Forest,331C,721574.3371,4845949.439,-72.24867087912173,43.73346666197265,171.26,54.8
TSUCAN,167.455,247.553,1,Managed Forest,331C,721574.1565,4845948.663,-72.2486734388681,43.73345973695098,171.38,26.1
TSUCAN,164.263,250.912,1,Managed Forest,331C,721577.1418,4845952.235,-72.24863494013913,43.7334909698896,170.61,35.2
TSUCAN,162.455,250.459,1,Managed Forest,331C,721576.4827,4845954.061,-72.24864236258072,43.73350758901095,170.59,21.3
TSUCAN,162.455,259.252,1,Managed Forest,331C,721585.2548,4845954.798,-72.2485332579255,43.73351159621114,170.54,38.5
FRAAME,168.917,259.289,1,Managed Forest,331C,721586.032,4845948.14,-72.2485263618623,43.73345148504792,171.23,18
FRAAME,167.686,252.799,1,Managed Forest,331C,721579.4164,4845948.865,-72.24860811678059,43.73345998206023,170.96,27
ACERUB,170.994,252.497,1,Managed Forest,331C,721579.4941,4845945.429,-72.24860856891154,43.73342905706546,171.5,95.2
ACERUB,170.994,252.497,1,Managed Forest,331C,721579.4941,4845945.429,-72.24860856891154,43.73342905706546,171.5,48.1
ACESAC,174.98,266.8,1,Managed Forest,331C,721594.2197,4845942.52,-72.24842712530946,43.73339849488461,173.07,35.2
TSUCAN,178.19,264.12,1,Managed Forest,331C,721591.9138,4845938.986,-72.24845718179789,43.73336740076301,173.39,20
TSUCAN,178.43,263.58,1,Managed Forest,331C,721591.4026,4845938.693,-72.24846364297157,43.733364918407325,173.41,13.5
TSUCAN,178.94,262.91,1,Managed Forest,331C,721590.7926,4845938.111,-72.2484714486566,43.73335986644235,173.47,13.2
CARTOM,172.12,261.29,1,Managed Forest,331C,721588.3951,4845945.006,-72.24849834365716,43.73342259322447,171.91,9
TSUCAN,170.93,266.65,1,Managed Forest,331C,721593.606,4845946.682,-72.24843302194472,43.73343610934169,172.31,26.2
QUERUB,166.85,265.11,1,Managed Forest,331C,721591.6023,4845950.758,-72.2484561942793,43.73347336569649,171.35,5.2
FRAAME,167.91,263.12,1,Managed Forest,331C,721589.7385,4845949.499,-72.24847982991518,43.73346259975239,171.17,5.9
ACESAC,167.92,261.06,1,Managed Forest,331C,721587.6845,4845949.316,-72.24850538120754,43.73346156767549,171.15,5.5
ACESAC,166.41,261.99,1,Managed Forest,331C,721588.4393,4845950.95,-72.24849534604019,43.73347603757154,171.09,3
ACESAC,160.93,263.25,1,Managed Forest,331C,721589.0685,4845956.705,-72.24848517050195,43.733527607340804,170.78,10
TSUCAN,160.44,264.04,1,Managed Forest,331C,721589.8005,4845957.276,-72.24847585615356,43.73353252392306,170.7,21
ACESAC,162.99,264.56,1,Managed Forest,331C,721590.6114,4845954.691,-72.2484668637426,43.73350903334294,170.94,39
TSUCAN,161.18,264.9,1,Managed Forest,331C,721590.7432,4845956.585,-72.24846444852835,43.733526027709345,170.86,23.5
ACESAC,161.63,269.62,1,Managed Forest,331C,721595.5035,4845956.517,-72.24840543421341,43.73352399373026,171.15,20.9
BETALL,167.75,269.44,1,Managed Forest,331C,721596.0251,4845950.194,-72.24840157044778,43.73346697177216,171.77,24.4
OSTVIR,160.46,274.02,1,Managed Forest,331C,721599.759,4845958.092,-72.24835200388887,43.73353688693514,171.19,9.6
ACESAC,163.48,276.23,1,Managed Forest,331C,721602.3097,4845955.164,-72.24832157402281,43.73350979167894,171.52,29
BETALL,162.16,276.96,1,Managed Forest,331C,721602.8867,4845956.586,-72.24831383143598,43.733522408059436,171.44,13.6
OSTVIR,164.23,276.93,1,Managed Forest,331C,721603.094,4845954.45,-72.24831214054325,43.73350313593253,171.64,6.2
OSTVIR,164.53,277.73,1,Managed Forest,331C,721603.9264,4845954.208,-72.24830191596268,43.73350071075835,171.58,2.1
ACESAC,163.66,279.07,1,Managed Forest,331C,721605.1635,4845955.217,-72.24828615631105,43.73350941555552,171.5,50.2
CARCAR,165.9,277.91,1,Managed Forest,331C,721604.2629,4845952.811,-72.24829831804944,43.73348804624237,171.8,2.3
OSTVIR,169.92,272.7,1,Managed Forest,331C,721599.5259,4845948.23,-72.24835895918793,43.73344826238819,172.49,6.3
ACESAC,171.52,277.58,1,Managed Forest,331C,721604.5776,4845946.99,-72.24829681369842,43.7334356008619,172.54,30.3
ACESAC,176.7,274.95,1,Managed Forest,331C,721602.5473,4845941.43,-72.24832428691748,43.73338620352896,173.76,66.6
ACESAC,176,272.79,1,Managed Forest,331C,721600.3122,4845941.97,-72.24835178642019,43.73339172792477,173.81,14.1
ACESAC,171.93,271.13,1,Managed Forest,331C,721598.1899,4845946.026,-72.24837643793148,43.73342883986331,172.69,25
ACESAC,165.72,264.12,1,Managed Forest,331C,721590.4852,4845951.84,-72.24846960386286,43.733483430493266,171.12,57
ACESAC,165.69,263.89,1,Managed Forest,331C,721590.2523,4845951.852,-72.24847248759109,43.733483608007226,171.12,21.6
ACESAC,167.11,274.44,1,Managed Forest,331C,721600.9398,4845951.272,-72.24834016889197,43.73347519821083,172.01,26.4
ACESAC,167.4,274.53,1,Managed Forest,331C,721601.0628,4845950.981,-72.24833876323787,43.733472544338674,172.19,25.2
ACESAC,172.32,272.96,1,Managed Forest,331C,721600.0602,4845945.778,-72.24835334270811,43.733426050592534,173.09,29.6
ACESAC,172.47,273.27,1,Managed Forest,331C,721600.3867,4845945.649,-72.2483493462736,43.733424792863225,173.09,16.7
QUERUB,177.439,291.233,1,Managed Forest,331C,721618.8761,4845942.033,-72.24812151165266,43.73338674707698,171.8,5.8
ACERUB,172.512,290.898,1,Managed Forest,331C,721617.9775,4845947.084,-72.2481305753355,43.73343244193224,171.48,88.7
OSTVIR,173.023,291.493,1,Managed Forest,331C,721618.6296,4845946.607,-72.24812268389633,43.73342795714417,171.6,6.6
CARCAR,171.417,290.713,1,Managed Forest,331C,721617.6675,4845948.197,-72.24813396157555,43.73344254437101,171.37,4.6
OSTVIR,170.578,290.675,1,Managed Forest,331C,721617.5334,4845949.059,-72.2481352695653,43.73345033686779,171.37,5.9
QUERUB,173.972,294.393,1,Managed Forest,331C,721621.6314,4845945.872,-72.24808575535327,43.73342044983035,171.5,15
OSTVIR,171.271,296.177,1,Managed Forest,331C,721623.1017,4845948.805,-72.24806631033795,43.73344638845549,171.46,7.5
OSTVIR,170.943,298.296,1,Managed Forest,331C,721625.1781,4845949.321,-72.24804034397582,43.73345040858479,171.44,8.6
OSTVIR,169.702,295.322,1,Managed Forest,331C,721622.069,4845950.351,-72.24807848179627,43.73346060107089,171.28,6.6
BETALL,167.95,295.322,1,Managed Forest,331C,721621.8683,4845952.157,-72.24808022676015,43.73347690336249,171.13,24.7
OSTVIR,169.009,292.683,1,Managed Forest,331C,721619.3569,4845950.844,-72.24811191693487,43.73346584537874,171.32,5.5
OSTVIR,165.286,293.463,1,Managed Forest,331C,721619.7085,4845954.747,-72.24810594744379,43.73350084204896,171.15,4.6
FAGGRA,162.695,293.649,1,Managed Forest,331C,721619.5972,4845957.434,-72.24810622048707,43.73352504092255,170.73,22.2
CARCAR,174.045,288.854,1,Managed Forest,331C,721616.114,4845945.332,-72.24815441046937,43.73341724215692,171.79,3.2
ACESAC,173.717,286.512,1,Managed Forest,331C,721613.74,4845945.474,-72.24818379677791,43.73341922867702,172.15,12.5
ACESAC,175.87,286.846,1,Managed Forest,331C,721614.3198,4845943.283,-72.24817750846205,43.73339935058862,172.29,3.5
OSTVIR,176.235,281.382,1,Managed Forest,331C,721608.9107,4845942.448,-72.24824494187678,43.733393457404716,172.98,6.9
ACESAC,171.162,282.162,1,Managed Forest,331C,721609.1076,4845947.743,-72.24824031755578,43.73344101930724,172.34,4.5
OSTVIR,170.943,282.571,1,Managed Forest,331C,721609.4906,4845948.003,-72.2482354600363,43.733443243173305,172.14,5.3
ACESAC,172.439,283.129,1,Managed Forest,331C,721610.2186,4845946.508,-72.24822704673407,43.733429580297496,172.41,3.8
TSUCAN,171.892,283.947,1,Managed Forest,331C,721610.972,4845947.14,-72.24821744181655,43.733435039068944,172.11,24.1
ACESAC,174.227,284.542,1,Managed Forest,331C,721611.8331,4845944.783,-72.24820773292367,43.733413583994576,172.55,9.1
TSUCAN,169.556,284.43,1,Managed Forest,331C,721611.1862,4845949.589,-72.2482137757966,43.73345700021377,171.85,6.1
ACERUB,171.928,287.664,1,Managed Forest,331C,721614.6843,4845947.415,-72.24817128464089,43.73343640292707,171.77,40.1
BETALL,166.344,285.211,1,Managed Forest,331C,721611.5974,4845952.965,-72.24820728433248,43.7334872394903,171.42,22.9
BETPAP,166.892,280.601,1,Managed Forest,331C,721607.0612,4845952.014,-72.24826393901874,43.733480042196334,171.68,51.6
TSUCAN,161.928,280.527,1,Managed Forest,331C,721606.4186,4845957.124,-72.24826980332065,43.73352619116152,171.34,12.6
TSUCAN,161.271,280.415,1,Managed Forest,331C,721606.2316,4845957.792,-72.24827184740208,43.733532254720245,171.34,33.3
ACERUB,161.782,284.058,1,Managed Forest,331C,721609.9245,4845957.571,-72.24822613518349,43.733529163604935,171.1,32
ACERUB,164.045,287.59,1,Managed Forest,331C,721613.7073,4845955.534,-72.24818005635944,43.733509713356526,171.12,22.8
TSUCAN,166.673,287.553,1,Managed Forest,331C,721613.9715,4845952.822,-72.2481778971615,43.733485243951954,171.26,27.3
ACEPEN,177.877,289.077,1,Managed Forest,331C,721616.7754,4845941.401,-72.24814782718354,43.73338169094067,172.14,14.6
ACEPEN,177.877,289.077,1,Managed Forest,331C,721616.7754,4845941.401,-72.24814782718354,43.73338169094067,172.14,12.1
ACEPEN,177.877,289.077,1,Managed Forest,331C,721616.7754,4845941.401,-72.24814782718354,43.73338169094067,172.14,11.5
ACEPEN,177.877,289.077,1,Managed Forest,331C,721616.7754,4845941.401,-72.24814782718354,43.73338169094067,172.14,8.5
TSUCAN,167.917,309.966,1,Managed Forest,331C,721636.4736,4845953.419,-72.24789855625411,43.73348388830201,169.52,14.1
TSUCAN,164.962,310.003,3,Managed Forest,331C,721636.172,4845956.468,-72.24790104031119,43.73351139970521,169.44,23.3
TSUCAN,161.837,317.52,1,Managed Forest,331C,721643.313,4845960.319,-72.24781088273039,43.73354389953626,169.93,6.1
TSUCAN,160.587,318.55,1,Managed Forest,331C,721644.1974,4845961.694,-72.24779934670202,43.73355600130838,170.09,5.5
TSUCAN,161.386,318.309,1,Managed Forest,331C,721644.0485,4845960.85,-72.24780154140359,43.73354845527484,170.15,11.1
FRANIG,160.032,319.271,1,Managed Forest,331C,721644.8531,4845962.327,-72.2477909530945,43.73356149823616,170.05,27.6
TSUCAN,163.712,318.515,1,Managed Forest,331C,721644.5205,4845958.47,-72.24779666815745,43.73352690961131,170.18,13.7
TSUCAN,165.344,317.657,1,Managed Forest,331C,721643.8515,4845956.716,-72.24780568877867,43.73351133491462,170.14,18
TSUCAN,167.046,317.142,3,Managed Forest,331C,721643.5327,4845954.918,-72.24781038398017,43.73349525983547,170.24,9.3
TSUCAN,167.289,317.863,3,Managed Forest,331C,721644.2798,4845954.728,-72.24780119597065,43.73349332777456,170.44,11.1
TSUCAN,169.615,319.751,3,Managed Forest,331C,721646.4298,4845952.489,-72.24777545228699,43.73347254867954,171.06,8.4
TSUCAN,168.296,318.001,3,Managed Forest,331C,721644.5328,4845953.702,-72.24779848089877,43.73348402480024,170.5,12.4
TSUCAN,166.594,316.319,3,Managed Forest,331C,721642.6599,4845955.315,-72.24782104573316,43.73349909112433,169.88,9.4
TSUCAN,170.587,319.03,3,Managed Forest,331C,721645.8218,4845951.426,-72.24778343149775,43.733463170279585,170.98,5.4
BETALL,171.178,316.216,3,Managed Forest,331C,721643.0823,4845950.581,-72.24781775795026,43.73345638952349,170.64,25.4
TSUCAN,172.185,316.147,3,Managed Forest,331C,721643.1288,4845949.537,-72.24781761152587,43.73344698638374,170.82,16
TSUCAN,172.532,312.577,3,Managed Forest,331C,721639.6071,4845948.88,-72.2478615621403,43.733442130177004,170.26,6.2
ACESAC,171.733,318.412,3,Managed Forest,331C,721645.3366,4845950.193,-72.2477899576831,43.733452226277194,171.16,20.7
TSUCAN,171.698,319.168,3,Managed Forest,331C,721646.0868,4845950.293,-72.24778061169718,43.73345290141101,171.36,8.5
TSUCAN,175.518,318.756,3,Managed Forest,331C,721646.1134,4845946.32,-72.24778191939359,43.73341716217963,171.64,9.1
TSUCAN,176.664,319.888,3,Managed Forest,331C,721647.374,4845945.234,-72.24776673175626,43.73340701844194,171.84,6.3
TSUCAN,178.678,315.701,3,Managed Forest,331C,721643.4277,4845942.807,-72.24781667823464,43.73338637061394,171.8,31.7
OSTVIR,175.692,307.634,1,Managed Forest,331C,721635.0379,4845945.209,-72.24791974720806,43.73341048052178,170.3,6.5
TSUCAN,176.004,310.277,1,Managed Forest,331C,721637.7103,4845945.109,-72.2478866425374,43.7334087824802,170.52,6.1
FAGGRA,179.754,306.742,1,Managed Forest,331C,721634.6133,4845940.947,-72.24792677018397,43.73337227700398,171.28,5.8
TSUCAN,178.539,304.854,1,Managed Forest,331C,721632.5907,4845942.041,-72.24795140565716,43.73338272040114,170.57,13
FAGGRA,179.546,302.898,1,Managed Forest,331C,721630.7547,4845940.839,-72.24797467304455,43.73337245888569,170.69,2.3
TSUCAN,172.601,301.387,1,Managed Forest,331C,721628.4516,4845947.871,-72.24800034021231,43.73343638967262,170.64,28.9
TSUCAN,172.08,301.799,1,Managed Forest,331C,721628.803,4845948.443,-72.24799574602892,43.73344142895289,170.72,23.5
OSTVIR,169.719,304.133,1,Managed Forest,331C,721630.8609,4845951.072,-72.24796913823009,43.73346445791961,171.1,5.3
OSTVIR,169.025,302.726,1,Managed Forest,331C,721629.3778,4845951.67,-72.24798728672917,43.73347027928556,171.16,2.9
TSUCAN,166.525,300.598,1,Managed Forest,331C,721626.9684,4845954.068,-72.24801618230899,43.73349256582849,170.86,34.8
FAGGRA,162.81,303.824,1,Managed Forest,331C,721629.7611,4845958.168,-72.24797985443814,43.73352860467859,170.5,14.6
BETALL,161.525,307.085,1,Managed Forest,331C,721632.8672,4845959.766,-72.24794067063554,43.733542048046225,170.16,7.6
TSUCAN,166.178,310.277,3,Managed Forest,331C,721636.5846,4845955.237,-72.24789643018953,43.73350020536059,169.5,30.8
TSUCAN,160.205,319.339,1,Managed Forest,331C,721644.9407,4845962.154,-72.24778993789381,43.7335599161743,170.17,13.1
TSUCAN,160.205,319.339,1,Managed Forest,331C,721644.9407,4845962.154,-72.24778993789381,43.7335599161743,170.17,8
BETALL,179.303,308.63,1,Managed Forest,331C,721636.4452,4845941.57,-72.2479037922864,43.73337733248233,171.32,52.2
BETALL,179.303,308.63,1,Managed Forest,331C,721636.4452,4845941.57,-72.2479037922864,43.73337733248233,171.32,14.8
ACESAC,162.601,302.177,1,Managed Forest,331C,721628.0941,4845958.245,-72.2480004986145,43.73352979537481,170.5,35.3
